pl_name,hostname,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_telescope,disc_instrument,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_dens,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,pl_imppar,pl_trandur,pl_ratror,st_spectype,st_teff,st_rad,st_mass,st_lum,st_logg,st_age,st_dens,rastr,ra,decstr,dec,sy_dist
HD 10697 b,HD 10697,1,1,0,Radial Velocity,1999,10 m Keck I Telescope,HIRES Spectrometer,0,1075.37990000,2.051000,12.800,1.140,1825.28854,5.74300,4.780000,0.104000,,,0,,,,G3 V,5641.00,1.86,0.99,0.477,3.96,6.980,0.22439,01h44m55.78s,26.2324076,+20d04m57.71s,20.0826974,33.1205000
HD 107148 b,HD 107148,2,2,0,Radial Velocity,2005,10 m Keck I Telescope,HIRES Spectrometer,0,48.05600000,0.269000,9.600,0.856,66.74100,0.21000,0.415000,0.050000,,,0,,,,G5 V,5797.00,1.17,1.12,0.121,4.45,5.600,0.93155,12h19m13.43s,184.8059773,-03d19m11.97s,-3.3199927,49.4156000
HD 107148 c,HD 107148,2,2,0,Radial Velocity,2021,Multiple Telescopes,Multiple Instruments,0,18.32670000,0.140700,4.700,0.420,19.89606,0.06260,1.050000,0.340000,,,0,,,,G5 V,5752.92,1.17,1.11,0.121,4.35,5.600,0.93155,12h19m13.43s,184.8059773,-03d19m11.97s,-3.3199927,49.4156000
HD 108147 b,HD 108147,1,1,0,Radial Velocity,2002,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,0,10.89850000,0.102000,10.900,0.973,82.95000,0.26100,0.352000,0.530000,,890,0,,,,F8 V CH+0.4,6255.73,1.21,1.22,0.303,4.36,3.200,0.97901,12h25m45.84s,186.4409852,-64d01m20.46s,-64.0223492,38.9200000
HD 108202 b,HD 108202,1,1,0,Radial Velocity,2023,3.6 m ESO Telescope,HARPS Spectrograph,0,2990.00000000,3.700000,13.100,1.170,953.48522,3.00000,2.330000,0.520000,,,0,,,,K4/5 V,4556.03,0.66,0.74,-0.767,4.65,6.500,3.47438,12h25m50.72s,186.4613189,-01d06m39.32s,-1.1109233,38.6846000
HD 108236 b,HD 108236,1,5,0,Transit,2020,0.1 m TESS Telescope,TESS CCD Array,0,3.79596300,0.045270,1.615,0.144,3.24000,0.01020,4.230000,0.045000,312.18,1099,1,0.4520,2.3840000,0.01638,G3 V,5660.00,0.88,0.87,-0.150,4.49,6.700,1.82000,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.5978000
HD 108236 c,HD 108236,1,5,0,Transit,2020,0.1 m TESS Telescope,TESS CCD Array,0,6.20344900,0.062000,2.071,0.185,4.94000,0.01550,3.060000,0.034000,162.17,932,0,0.4550,2.8600000,0.02134,G3 V,5660.00,0.88,0.87,-0.150,4.49,6.700,1.82000,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.5978000
HD 108236 d,HD 108236,1,5,0,Transit,2020,0.1 m TESS Telescope,TESS CCD Array,0,14.17568500,0.107400,2.539,0.227,6.98000,0.02200,2.340000,0.055000,53.88,708,0,0.4230,3.8500000,0.02805,G3 V,5660.00,0.88,0.87,-0.150,4.49,6.700,1.82000,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.5978000
HD 108236 e,HD 108236,1,5,0,Transit,2020,0.1 m TESS Telescope,TESS CCD Array,0,19.59002500,0.136700,3.083,0.275,9.71000,0.03060,1.820000,0.058000,35.00,636,0,0.4260,4.2000000,0.03230,G3 V,5660.00,0.88,0.87,-0.150,4.49,6.700,1.82000,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.5978000
HD 108236 f,HD 108236,1,5,0,Transit,2021,0.3 m Ritchey-Chretien Telescope,Teledyne e2v CCD detector,0,29.54115000,0.175800,2.017,0.180,4.72000,0.01490,3.160000,0.051000,,,0,0.8080,3.2700000,,G3 V,5660.00,0.88,0.87,-0.150,4.49,6.700,1.82000,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.5978000
HD 108341 b,HD 108341,2,1,0,Radial Velocity,2014,3.6 m ESO Telescope,HARPS Spectrograph,0,1129.00000000,2.000000,13.300,1.190,715.11392,2.25000,1.670000,0.850000,,,0,,,,K2 V,5122.00,0.79,0.84,-0.370,4.45,4.900,2.56687,12h27m31.00s,186.8791724,-71d25m20.96s,-71.4224896,48.9102000
HD 108863 b,HD 108863,1,1,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,0,437.70000000,1.320000,13.300,1.180,767.24162,2.41400,1.790000,0.032000,,,0,,,,K0,4878.00,5.74,1.59,1.225,3.07,1.800,,12h30m19.83s,187.5826081,+21d56m53.16s,21.9480993,164.7420000
HD 108874 b,HD 108874,1,2,0,Radial Velocity,2002,10 m Keck I Telescope,HIRES Spectrometer,0,394.48123000,1.040000,13.600,1.210,451.31860,1.42000,0.986000,0.130000,,,0,,,,G5,5600.00,1.05,1.10,-0.001,4.44,8.000,1.06371,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.5175000
HD 108874 c,HD 108874,1,2,0,Radial Velocity,2005,10 m Keck I Telescope,HIRES Spectrometer,0,1624.00000000,2.659000,13.800,1.230,314.64000,0.99000,0.658000,0.239000,,,0,,,,G5,5551.00,1.09,0.95,-0.001,4.36,8.000,1.06371,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.5175000
HD 109246 b,HD 109246,1,1,0,Radial Velocity,2010,1.93 m Telescope,SOPHIE Spectrograph,0,68.27000000,0.330000,13.900,1.240,273.33380,0.86000,0.559000,0.120000,,,0,,,,G0 V,5844.00,1.07,1.20,0.100,4.46,,1.09918,12h32m06.52s,188.0271840,+74d29m21.62s,74.4893379,67.8349000
HD 109271 b,HD 109271,1,2,0,Radial Velocity,2013,3.6 m ESO Telescope,HARPS Spectrograph,0,7.85430000,0.079000,4.310,0.385,17.16200,0.05400,1.180000,0.250000,,,0,,,,G5 V,5783.00,1.29,1.05,0.301,4.28,7.300,0.74379,12h33m35.38s,188.3973970,-11d37m17.47s,-11.6215204,55.8716000
HD 109271 c,HD 109271,1,2,0,Radial Velocity,2013,3.6 m ESO Telescope,HARPS Spectrograph,0,30.93000000,0.196000,5.270,0.470,24.15400,0.07600,0.907000,0.150000,,,0,,,,G5 V,5783.00,1.29,1.05,0.301,4.28,7.300,0.74379,12h33m35.38s,188.3973970,-11d37m17.47s,-11.6215204,55.8716000
HD 109286 b,HD 109286,1,1,0,Radial Velocity,2021,1.93 m Telescope,SOPHIE Spectrograph,0,520.10000000,1.259000,13.200,1.170,950.30694,2.99000,2.270000,0.338000,0.71,259,0,,,,G4 V,5694.00,1.09,0.98,-0.084,4.44,,1.70314,12h33m35.00s,188.3958418,+07d16m51.26s,7.2809064,55.4156000
HD 109749 b,HD 109749,2,1,0,Radial Velocity,2005,10 m Keck I Telescope,HIRES Spectrometer,0,5.23989100,0.061500,11.100,0.993,85.81410,0.27000,0.345000,0.000000,,,0,,,,G3 V,5824.00,1.22,1.13,0.190,4.31,3.300,0.67348,12h37m16.16s,189.3173489,-40d48m43.72s,-40.8121458,63.0821000
HD 10975 b,HD 10975,1,1,0,Radial Velocity,2021,1.88 m Telescope,HIDES Echelle Spectrograph,0,283.80000000,0.950000,14.300,1.280,143.02278,0.45000,0.269000,0.442000,,,0,,,,K0 III,4840.00,11.16,1.41,1.790,2.48,,,01h48m39.07s,27.1628025,+37d57m09.92s,37.9527542,116.5060000
HD 109833 b,HD 109833,1,2,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,9.18852600,,2.888,0.258,8.69000,0.02730,1.980000,0.180000,63.46,786,0,0.6100,2.4920000,0.02650,,5881.00,1.00,1.08,0.072,4.45,0.027,1.52261,12h39m06.21s,189.7758591,-74d34m26.47s,-74.5740205,79.5561000
HD 109833 c,HD 109833,1,2,0,Transit,2022,0.1 m TESS Telescope,TESS CCD Array,0,13.90014800,,2.590,0.231,7.22000,0.02270,2.280000,0.300000,77.48,757,0,0.7300,2.1264429,0.02370,,5881.00,1.00,1.08,0.072,4.45,0.027,1.52261,12h39m06.21s,189.7758591,-74d34m26.47s,-74.5740205,79.5561000
HD 109988 b,HD 109988,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,0,17132.15854000,12.518000,12.100,1.080,6935.33367,21.82100,21.500000,0.056000,,,0,,,,,5185.97,0.87,0.88,-0.307,4.50,,1.88602,12h39m15.71s,189.8154662,-32d43m34.90s,-32.7263607,42.5279000
HD 110014 b,HD 110014,1,1,0,Radial Velocity,2009,Multiple Telescopes,FEROS Spectrograph,0,835.47700000,2.140000,12.400,1.110,3524.59000,11.09000,10.200000,0.462000,,,0,,,,K2 III,4445.00,20.90,2.17,2.304,2.10,0.950,,12h39m14.69s,189.8111935,-07d59m44.41s,-7.9956702,100.7580000
HD 110067 b,HD 110067,3,6,0,Transit,2023,Multiple Telescopes,Multiple Instruments,0,9.11367800,0.079300,2.200,0.196,5.69000,0.01790,2.940000,,,800,0,0.3550,3.0948000,0.02560,K0.0 V,5266.00,0.79,0.80,-0.362,4.54,8.100,2.67787,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.1585000
HD 110067 c,HD 110067,3,6,0,Transit,2023,Multiple Telescopes,Multiple Instruments,0,13.67369400,0.103900,2.388,0.213,6.30000,0.01982,,,,699,0,0.1550,3.7044000,0.02780,K0.0 V,5266.00,0.79,0.80,-0.362,4.54,8.100,2.67787,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.1585000
HD 110067 d,HD 110067,3,6,0,Transit,2023,Multiple Telescopes,Multiple Instruments,0,20.51961700,0.136200,2.852,0.254,8.52000,0.02681,2.020000,,,602,0,0.4880,3.8177000,0.03320,K0.0 V,5266.00,0.79,0.80,-0.362,4.54,8.100,2.67787,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.1585000
HD 110067 e,HD 110067,3,6,0,Transit,2023,Multiple Telescopes,Multiple Instruments,0,30.79309100,0.178500,1.940,0.173,3.90000,0.01227,,,,533,0,0.1130,4.8636000,0.02260,K0.0 V,5266.00,0.79,0.80,-0.362,4.54,8.100,2.67787,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.1585000
HD 110067 f,HD 110067,3,6,0,Transit,2023,Multiple Telescopes,Multiple Instruments,0,41.05854000,0.216300,2.601,0.232,5.04000,0.01586,1.570000,,,489,0,0.3370,5.1650000,0.03026,K0.0 V,5266.00,0.79,0.80,-0.362,4.54,8.100,2.67787,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.1585000
HD 110067 g,HD 110067,3,6,0,Transit,2023,Multiple Telescopes,Multiple Instruments,0,54.76992000,0.262100,2.607,0.233,8.40000,0.02643,,,,440,0,0.3380,5.6660000,0.03030,K0.0 V,5266.00,0.79,0.80,-0.362,4.54,8.100,2.67787,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.1585000
HD 110082 b,HD 110082,2,1,0,Transit,2021,0.1 m TESS Telescope,TESS CCD Array,0,10.18271000,0.113000,3.200,0.285,10.30000,0.03250,1.730000,0.200000,198.39,957,0,0.5000,2.9100000,0.02500,F8 V,6200.00,1.19,1.21,0.281,4.20,0.250,1.00000,12h50m21.43s,192.5892855,-88d07m16.00s,-88.1211107,105.0960000
HD 110113 b,HD 110113,1,2,0,Transit,2021,0.1 m TESS Telescope,TESS CCD Array,0,2.54100000,0.035000,2.050,0.183,4.55000,0.01432,2.900000,0.093000,735.49,1371,0,0.3100,2.3760000,0.01800,G,5732.00,0.97,1.00,-0.032,4.46,4.000,1.51187,12h40m08.78s,190.0365636,-44d18m43.48s,-44.3120777,106.3070000
HD 110113 c,HD 110113,1,2,0,Radial Velocity,2021,3.6 m ESO Telescope,HARPS Spectrograph,0,6.74400000,0.068000,2.114,0.189,10.50000,0.03304,6.110000,0.045000,199.90,990,0,,1.3710857,,G,5732.00,0.97,1.00,-0.032,4.46,4.000,1.51187,12h40m08.78s,190.0365636,-44d18m43.48s,-44.3120777,106.3070000
HD 110537 b,HD 110537,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,0,24469.67342000,16.714000,11.900,1.060,8612.83200,27.09900,28.100000,0.401000,,,0,,,,G6/8 V,5718.00,1.17,1.02,0.117,4.31,,0.90653,12h42m59.10s,190.7462412,-04d03m00.38s,-4.0501059,45.0858000
HD 11112 b,HD 11112,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,0,17244.90764000,13.380000,12.600,1.120,2598.56506,8.17600,7.140000,0.285000,,,0,,,,,5905.64,1.47,1.07,0.377,4.13,,0.47134,01h48m21.15s,27.0881399,-41d29m39.88s,-41.4944106,44.3804000
HD 111232 b,HD 111232,1,2,0,Radial Velocity,2003,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,0,1169.13202000,2.148000,12.600,1.120,2531.50326,7.96500,6.950000,0.214000,,,0,,,,G8 V,5512.00,0.90,0.96,-0.161,4.45,5.200,1.71663,12h48m51.83s,192.2159553,-68d25m28.80s,-68.4246679,28.9571000
HD 111232 c,HD 111232,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,0,26472.44623000,17.250000,12.200,1.080,5740.93452,18.06300,17.400000,0.558000,,,0,,,,G8 V,5494.00,0.90,0.96,-0.161,4.50,13.000,1.71663,12h48m51.83s,192.2159553,-68d25m28.80s,-68.4246679,28.9571000
HD 111591 b,HD 111591,1,1,0,Radial Velocity,2017,Multiple Telescopes,Multiple Instruments,0,1056.40000000,2.500000,12.900,1.150,1398.45200,4.40000,3.580000,0.260000,,,0,,,,K0 III,4884.00,8.03,1.94,1.581,3.10,1.410,,12h50m17.41s,192.5725483,+22d51m47.26s,22.8631285,114.1660000
HD 111998 b,HD 111998,1,1,0,Radial Velocity,2016,3.6 m ESO Telescope,HARPS Spectrograph,0,810.00000000,1.910000,12.900,1.150,1525.57635,4.80000,3.910000,0.130000,,,0,,,,F6 V,6557.00,1.45,1.40,0.512,4.19,1.700,0.66480,12h53m10.88s,193.2953521,-03d33m11.21s,-3.5531133,33.2237000
HD 112300 b,HD 112300,1,1,0,Radial Velocity,2023,1.8 m Telescope,BOES Echelle Spectrograph,0,466.63000000,1.330000,12.200,1.090,5031.22368,15.83000,15.200000,0.360000,,,0,,,,M1 III,3657.00,65.80,1.40,2.701,0.80,,,12h55m35.72s,193.8988441,+03d23m50.06s,3.3972376,62.0732400
HD 112570 b,HD 112570,1,1,0,Radial Velocity,2023,Multiple Telescopes,Multiple Instruments,0,2615.00000000,3.900000,13.100,1.170,1086.97315,3.42000,2.660000,0.200000,,,0,,,,K0 III,4750.00,9.85,1.15,1.647,2.51,5.450,,12h57m07.78s,194.2824262,+46d10m35.63s,46.1765638,101.1660000
HD 112640 b,HD 112640,1,1,0,Radial Velocity,2020,1.8 m Telescope,BOES Echelle Spectrograph,0,613.20000000,1.700000,12.900,1.150,1589.15000,5.00000,4.070000,0.240000,,,0,,,,K0 III,4155.00,39.00,1.80,2.453,1.70,1.600,,12h56m57.96s,194.2415171,+67d14m34.48s,67.2429122,323.3350000
HD 113337 b,HD 113337,1,2,0,Radial Velocity,2013,1.93 m Telescope,SOPHIE Spectrograph,0,317.58639000,1.022000,13.100,1.170,1035.80278,3.25900,2.530000,0.280000,,,0,,,,F6 V,6774.00,1.50,1.41,0.632,4.21,0.150,0.56519,13h01m46.52s,195.4438496,+63d36m37.18s,63.6103280,36.1800000
HD 113337 c,HD 113337,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,0,5429.93477000,6.805000,12.100,1.080,6299.67686,19.82100,19.500000,0.164000,,,0,,,,F6 V,6667.33,1.53,1.41,0.620,4.21,0.150,0.56519,13h01m46.52s,195.4438496,+63d36m37.18s,63.6103280,36.1800000
HD 11343 c,HIP 8541,2,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,0,228.53731000,0.923000,13.900,1.240,255.53404,0.80400,0.523000,0.169000,,,0,,,,K2 III/ IV,4708.93,6.78,2.01,1.309,2.70,,,01h50m06.53s,27.5271962,-54d27m54.59s,-54.4651633,155.1210000
HD 113538 b,HD 113538,1,2,0,Radial Velocity,2010,3.6 m ESO Telescope,HARPS Spectrograph,0,663.20000000,1.240000,13.200,1.180,114.41000,0.36000,0.273000,0.140000,,,0,,,,K9 V,4462.00,0.53,0.58,-1.046,3.79,4.300,1.97036,13h04m56.14s,196.2339330,-52d26m46.86s,-52.4463502,16.2817000
HD 113538 c,HD 113538,1,2,0,Radial Velocity,2010,3.6 m ESO Telescope,HARPS Spectrograph,0,1818.00000000,2.440000,13.800,1.240,295.57000,0.93000,0.618000,0.200000,,,0,,,,K9 V,4462.00,0.53,0.58,-1.046,3.79,4.300,1.97036,13h04m56.14s,196.2339330,-52d26m46.86s,-52.4463502,16.2817000
HD 113996 b,HD 113996,2,1,0,Radial Velocity,2017,1.8 m Telescope,BOES Echelle Spectrograph,0,610.20000000,1.600000,12.700,1.140,2002.32900,6.30000,5.370000,0.280000,,,0,,,,K5 III,4181.00,25.11,1.49,2.464,1.86,3.240,,13h07m10.77s,196.7948740,+27d37m27.98s,27.6244384,116.3340000
HD 114082 b,HD 114082,1,1,0,Radial Velocity,2022,2.2 m MPG/ESO Telescope,FEROS Spectrograph,0,109.75000000,0.510900,11.209,1.000,2542.62726,8.00000,9.920000,0.395000,,,0,,,0.06718,F3 V,6651.00,1.49,1.47,0.583,4.19,0.015,0.58496,13h09m16.11s,197.3171237,-60d18m30.36s,-60.3084347,95.3906000
HD 114386 b,HD 114386,1,1,0,Radial Velocity,2003,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,0,937.70001000,1.730000,13.700,1.220,362.32620,1.14000,0.774000,0.230000,,,0,,,,K3V,4836.00,0.76,0.60,-0.540,4.45,1.000,2.44623,13h10m39.65s,197.6652124,-35d03m22.25s,-35.0561807,27.9243000
HD 114729 b,HD 114729,2,1,0,Radial Velocity,2002,10 m Keck I Telescope,HIRES Spectrometer,0,1121.79000000,2.067000,13.900,1.240,262.20975,0.82500,0.537000,0.079000,,,0,,,,G0 V,5844.00,1.47,0.94,0.421,4.05,10.116,0.37483,13h12m44.02s,198.1833997,-31d52m28.83s,-31.8746756,37.8063000
HD 114783 b,HD 114783,1,2,0,Radial Velocity,2001,10 m Keck I Telescope,HIRES Spectrometer,0,493.70000000,1.160000,13.700,1.230,349.60000,1.10000,0.747000,0.144000,,,0,,,,K0,5135.00,0.84,0.85,-0.372,4.53,6.000,2.02586,13h12m43.64s,198.1818436,-02d15m53.97s,-2.2649921,21.0628000
HD 114783 c,HD 114783,1,2,0,Radial Velocity,2018,10 m Keck I Telescope,HIRES Spectrometer,0,4352.00000000,5.000000,13.400,1.200,603.87397,1.90000,1.380000,0.050000,,,0,,,,K1 V,5126.74,0.84,0.90,-0.373,4.53,6.000,2.02586,13h12m43.64s,198.1818436,-02d15m53.97s,-2.2649921,21.0628000
HD 11505 b,HD 11505,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,0,32669.22247000,20.247000,12.600,1.120,2510.52659,7.89900,6.900000,0.144000,,,0,,,,,5757.15,1.20,1.03,0.151,4.30,,0.84949,01h53m06.01s,28.2750265,-01d19m42.39s,-1.3284416,38.9679000
HD 11506 b,HD 11506,1,3,0,Radial Velocity,2007,10 m Keck I Telescope,HIRES Spectrometer,0,1613.74017000,2.800000,12.900,1.150,1551.00263,4.88000,3.970000,0.391000,,,0,,,,G0 V,6183.00,1.24,1.12,0.337,4.43,2.300,0.64130,01h52m50.56s,28.2106607,-19d30m26.63s,-19.5073960,51.2610000
HD 11506 c,HD 11506,1,3,0,Radial Velocity,2008,10 m Keck I Telescope,HIRES Spectrometer,0,223.95986000,0.750000,13.400,1.190,117.27868,0.36900,0.268000,0.233000,,,0,,,,G0 V,6055.00,1.34,1.12,0.337,4.30,2.300,0.64130,01h52m50.56s,28.2106607,-19d30m26.63s,-19.5073960,51.2610000
HD 11506 d,HD 11506,1,3,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,0,14723.57452000,12.235000,12.600,1.130,2346.52713,7.38300,6.450000,0.061000,,,0,,,,G0 V,6183.00,1.24,1.12,0.337,4.43,2.300,0.64130,01h52m50.56s,28.2106607,-19d30m26.63s,-19.5073960,51.2610000
HD 115404 A b,HD 115404 A,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,0,10.49488000,0.088000,6.090,0.543,30.82936,0.09700,0.750000,0.232000,,,0,,,,K2V,5019.17,0.73,0.83,-0.520,4.63,,3.04528,13h16m51.74s,199.2155793,+17d00m57.74s,17.0160384,10.9816000
HD 115404 A c,HD 115404 A,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,0,15319.22517000,11.364000,12.500,1.110,3279.67133,10.31900,9.230000,0.211000,,,0,,,,K2V,5019.17,0.73,0.83,-0.520,4.63,,3.04528,13h16m51.74s,199.2155793,+17d00m57.74s,17.0160384,10.9816000
HD 115954 b,HD 115954,1,1,0,Radial Velocity,2021,1.93 m Telescope,SOPHIE Spectrograph,0,3700.00000000,5.000000,12.600,1.120,2685.65004,8.45000,7.380000,0.487000,0.06,145,0,,,,G0 V,5957.00,1.21,1.18,0.481,4.15,,0.30161,13h19m56.49s,199.9853694,+38d22m08.90s,38.3691383,87.6437000
HD 116029 b,HD 116029,2,2,0,Radial Velocity,2011,10 m Keck I Telescope,HIRES Spectrometer,0,670.00000000,1.650000,13.600,1.210,444.96200,1.40000,0.972000,0.000000,,,0,,,,K0,4819.00,4.89,0.83,1.053,2.98,2.700,,13h20m39.53s,200.1646905,+24d38m54.50s,24.6484725,123.2450000
HD 116029 c,HD 116029,2,2,0,Radial Velocity,2018,10 m Keck I Telescope,HIRES Spectrometer,0,907.00000000,,13.700,1.220,403.64410,1.27000,0.863000,0.038000,,,0,,,,K0,4951.00,4.60,1.33,1.063,3.40,2.700,,13h20m39.53s,200.1646905,+24d38m54.50s,24.6484725,123.2450000
HD 117207 b,HD 117207,1,1,0,Radial Velocity,2004,10 m Keck I Telescope,HIRES Spectrometer,0,2621.75000000,3.787000,13.400,1.190,669.34663,2.10600,1.530000,0.157000,,,0,,,,G7 IV-V,5732.00,1.07,1.05,0.066,4.37,4.192,0.94568,13h29m20.85s,202.3368806,-35d34m16.69s,-35.5713041,32.3547000
HD 11755 b,HD 11755,1,1,0,Radial Velocity,2015,1.8 m Telescope,BOES Echelle Spectrograph,0,433.70001000,1.090000,12.800,1.140,1789.38290,5.63000,4.690000,0.190000,,,0,,,,G5,4312.00,20.58,0.72,2.169,1.67,10.200,,01h58m49.88s,29.7078360,+73d09m07.69s,73.1521372,235.0450000
HD 117618 b,HD 117618,1,1,0,Radial Velocity,2004,3.9 m Anglo-Australian Telescope,UCLES Spectrograph,0,25.80000000,0.180000,8.590,0.766,55.30242,0.17400,0.479000,0.150000,,,0,,,,G2 V,5990.00,1.20,1.08,0.213,4.41,5.600,0.93343,13h32m25.59s,203.1066418,-47d16m18.86s,-47.2719049,37.7781000
HD 118203 b,HD 118203,1,2,0,Radial Velocity,2005,1.93 m Telescope,ELODIE Spectrograph,0,6.13498900,0.070100,12.554,1.120,693.50158,2.18200,2.100000,0.301000,593.40,1371,0,0.1200,5.6380000,0.05541,K0 IV,5788.00,2.03,1.22,0.700,3.99,5.250,0.20894,13h34m02.39s,203.5099560,+53d43m41.48s,53.7281876,92.2589000
HD 118203 c,HD 118203,1,2,0,Radial Velocity,2024,Multiple Telescopes,Multiple Instruments,0,5070.00000000,6.200000,12.400,1.110,3527.89532,11.10000,10.200000,0.257000,,146,0,,,,K0 IV,5788.00,2.03,1.22,0.700,3.99,5.250,0.20894,13h34m02.39s,203.5099560,+53d43m41.48s,53.7281876,92.2589000
HD 11964 b,HD 11964,2,2,0,Radial Velocity,2005,10 m Keck I Telescope,HIRES Spectrometer,0,1945.00000000,3.160000,14.100,1.260,198.00000,0.62200,0.388000,0.041000,,,0,,,,G9 V CN+1,5303.00,2.01,0.91,0.459,3.79,7.450,0.15806,01h57m09.22s,29.2884252,-10d14m36.49s,-10.2434693,33.5369000
HD 11964 c,HD 11964,2,2,0,Radial Velocity,2008,10 m Keck I Telescope,HIRES Spectrometer,0,37.91000000,0.229000,5.380,0.480,25.00000,0.07880,0.882000,0.300000,,,0,,,,G9 V CN+1,5303.00,2.01,0.91,0.459,3.79,7.450,0.15806,01h57m09.22s,29.2884252,-10d14m36.49s,-10.2434693,33.5369000
HD 11977 b,HD 11977,1,1,0,Radial Velocity,2005,Multiple Telescopes,FEROS Spectrograph,0,711.00000000,1.930000,12.700,1.130,2080.00000,6.54000,5.580000,0.400000,,,0,,,,G8 III/IV,4970.00,10.09,1.91,1.839,2.90,1.200,,01h54m56.34s,28.7347403,-67d38m49.15s,-67.6469871,67.9331000
HD 120084 b,HD 120084,1,1,0,Radial Velocity,2013,1.88 m Telescope,HIDES Echelle Spectrograph,0,2142.00000000,4.210000,12.700,1.130,2034.10180,6.40000,5.460000,0.483000,,,0,,,,G7 III,4879.00,10.37,2.16,1.738,2.74,1.020,,13h42m38.88s,205.6619890,+78d03m52.70s,78.0646376,103.0440000
HD 121504 b,HD 121504,1,1,0,Radial Velocity,2003,1.2 m Leonhard Euler Telescope,CORALIE Spectrograph,0,63.33000000,0.330000,13.600,1.210,479.92330,1.51000,1.050000,0.030000,,,0,,,,G2 V,6027.00,1.07,1.62,0.190,4.59,1.200,1.21555,13h57m16.78s,209.3199062,-56d02m25.47s,-56.0404085,41.6592000
HD 12235 b,HD 12235,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,0,4.36305000,0.054000,3.230,0.288,10.48834,0.03300,1.710000,0.376000,,,0,,,,,5986.00,1.80,1.10,0.575,3.97,,0.26510,02h00m09.40s,30.0391601,+03d05m45.28s,3.0959098,31.7627000
HD 12235 c,HD 12235,1,2,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,0,36336.70679000,22.210000,12.500,1.110,3135.69506,9.86600,8.820000,0.174000,,,0,,,,,5986.00,1.80,1.10,0.575,3.97,,0.26510,02h00m09.40s,30.0391601,+03d05m45.28s,3.0959098,31.7627000
HD 122562 c,HD 122562,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,0,84.96276000,0.406000,10.100,0.903,73.10053,0.23000,0.390000,0.228000,,,0,,,,,4956.00,2.17,1.24,0.407,,,,14h02m21.29s,210.5886904,+20d52m51.70s,20.8810286,53.2528000
HD 124330 b,HD 124330,1,1,0,Radial Velocity,2021,1.93 m Telescope,SOPHIE Spectrograph,0,270.66000000,0.860000,14.000,1.250,238.37131,0.75000,0.477000,0.340000,,,0,,,,G4 IV,5873.00,1.30,1.15,0.338,4.24,,0.73677,14h11m16.97s,212.8207093,+54d24m32.30s,54.4089731,60.1977000
HD 12484 b,HD 12484,1,1,0,Radial Velocity,2016,1.93 m Telescope,SOPHIE Spectrograph,0,58.83000000,0.297000,13.200,1.170,947.13340,2.98000,2.260000,0.070000,,,0,,,,F8,5920.00,1.00,1.01,0.022,4.65,,1.46888,02h02m26.77s,30.6115322,+02d48m56.91s,2.8158078,48.3367000
HD 125271 b,HD 125271,1,1,0,Radial Velocity,2022,Multiple Telescopes,Multiple Instruments,0,14901.99295000,10.817000,12.400,1.110,3465.60095,10.90400,9.990000,0.165000,,,0,,,,,4703.93,0.75,0.75,-0.604,4.56,,2.49274,14h26m35.38s,216.6474037,-81d27m15.39s,-81.4542756,39.3466000
